4	-3	0	5	4.8112522e-2	2.8547151638e-7	-1.0002407203e-7
4	-3	0	6	7.2168784e-2	-2.7440547460e-7	-5.7274377984e-7
4	-3	0	7	9.6225045e-2	-2.0759195356e-6	1.2263558530e-6
4	-2	0	3	2.4056261e-2	-1.0630771586e-9	-5.1514035679e-9
4	-2	0	4	4.8112522e-2	-5.5061514121e-7	1.9292561739e-7
4	-2	0	5	7.2168784e-2	7.113402909e-7	1.4847215695e-6
4	-2	0	6	9.6225045e-2	6.726748110e-6	-3.973847144e-6
4	-1	0	2	2.4056261e-2	3.9783281325e-10	1.92779739176e-9
4	-1	0	3	4.8112522e-2	6.4738854750e-7	-2.2683327403e-7
4	-1	0	4	7.2168784e-2	-1.3068155596e-6	-2.7276076916e-6
4	-1	0	5	9.6225045e-2	-1.6477100499e-5	9.733897818e-6
4	0	0	1	2.4056261e-2	7.0036357285e-10	3.39378508779e-9
4	0	0	2	4.8112522e-2	-3.13415632874e-7	1.09815186588e-7
4	0	0	3	7.2168784e-2	1.6870916329e-6	3.5213263881e-6
4	0	0	4	9.6225045e-2	3.1907767912e-5	-1.8849612070e-5
4	1	0	0	2.4056261e-2	-7.5949900711e-10	-3.68034047517e-9
4	1	0	1	4.8112522e-2	-3.23694273750e-7	1.13416637017e-7
4	1	0	2	7.2168784e-2	-1.30681555955e-6	-2.72760769157e-6
4	1	0	3	9.6225045e-2	-4.9431301496e-5	2.9201693453e-5
4	2	0	-1	2.4056261e-2	-5.315385793e-10	-2.5757017840e-9
4	2	0	0	4.8112522e-2	5.9466435251e-7	-2.0835966678e-7
4	3	0	-2	2.4056261e-2	8.611909259e-10	4.1731138446e-9
4	3	0	-1	4.8112522e-2	2.0928053227e-24	-9.342124448e-25
4	3	0	0	7.2168784e-2	1.4817895629e-6	3.0928164112e-6
4	3	0	1	9.6225045e-2	-5.604982746e-5	3.311160803e-5
4	4	0	-3	2.4056261e-2	1.0547391698e-9	5.1109997789e-9
4	4	0	-2	4.8112522e-2	-7.866669951e-7	2.756339308e-7
4	4	0	-1	7.2168784e-2	-1.8148141676e-6	-3.7879110377e-6
4	4	0	0	9.6225045e-2	3.432336936e-5	-2.027663606e-5
5	-5	0	6	2.4056261e-2	1.2843476657e-11	5.8936908218e-11
5	-5	0	7	4.8112522e-2	1.7595632381e-9	-6.658712297e-10
5	-5	0	8	7.2168784e-2	-1.1001092638e-8	-2.1076806506e-8
5	-5	0	9	9.6225045e-2	-1.8249705613e-8	1.2077830126e-8
5	-5	0	10	1.2028131e-1	3.505668415e-8	4.408168073e-8
5	-4	0	5	2.4056261e-2	-3.282842211e-11	-1.5064501247e-10
5	-4	0	6	4.8112522e-2	-5.7825148613e-9	2.1882761576e-9
5	-4	0	7	7.2168784e-2	4.418734170e-8	8.465777733e-8
5	-4	0	8	9.6225045e-2	8.663005374e-8	-5.733260005e-8
5	-4	0	9	1.2028131e-1	-1.920133670e-7	-2.414453091e-7
5	-3	0	4	2.4056261e-2	4.403562654e-11	2.0207329751e-10
5	-3	0	5	4.8112522e-2	1.12789086320e-8	-4.2682755574e-9
5	-3	0	6	7.2168784e-2	-1.1206298106e-7	-2.1469956177e-7
5	-3	0	7	9.6225045e-2	-2.6933004333e-7	1.7824520460e-7
5	-3	0	8	1.2028131e-1	7.055021594e-7	8.871267120e-7
5	-2	0	3	2.4056261e-2	-2.3466236046e-11	-1.07683257193e-10
5	-2	0	4	4.8112522e-2	-1.36014450479e-8	5.1471926351e-9
5	-2	0	5	7.2168784e-2	1.9945412105e-7	3.8213076233e-7
5	-2	0	6	9.6225045e-2	6.232748728e-7	-4.124892858e-7
5	-2	0	7	1.2028131e-1	-1.995461444e-6	-2.509173255e-6
5	-1	0	2	2.4056261e-2	-2.0286058067e-11	-9.3089867670e-11
5	-1	0	3	4.8112522e-2	7.3662315400e-9	-2.7876018025e-9
5	-1	0	4	7.2168784e-2	-2.4444549966e-7	-4.6832898030e-7
5	-1	0	5	9.6225045e-2	-1.1107461102e-6	7.351024238e-7
5	-1	0	6	1.2028131e-1	4.572176557e-6	5.749238187e-6
5	0	0	1	2.4056261e-2	3.5500567471e-11	1.62907111733e-10
5	0	0	2	4.8112522e-2	5.3755544858e-9	-2.0342702090e-9
5	0	0	3	7.2168784e-2	1.6804446580e-7	3.2195353739e-7
5	0	0	4	9.6225045e-2	1.5053518330e-6	-9.962562741e-7
5	0	0	5	1.2028131e-1	-8.675095071e-6	-1.0908412489e-5
5	1	0	0	2.4056261e-2	5.3177045417e-12	2.44021983213e-11
5	1	0	1	4.8112522e-2	-1.18992971031e-8	4.5030490655e-9
5	1	0	2	7.2168784e-2	3.1884195608e-8	6.1086388735e-8
5	1	0	3	9.6225045e-2	-1.4281021416e-6	9.451316878e-7
5	1	0	4	1.2028131e-1	1.3716529671e-5	1.7247714561e-5
5	2	0	-1	2.4056261e-2	-3.7906996689e-11	-1.73949877004e-10
5	2	0	0	4.8112522e-2	2.22569100783e-9	-8.4226788575e-10
5	2	0	1	7.2168784e-2	-2.0873105692e-7	-3.9990428616e-7
5	2	0	2	9.6225045e-2	6.2327487278e-7	-4.1248928581e-7
5	2	0	3	1.2028131e-1	-1.7959152997e-5	-2.2582559298e-5
5	3	0	-2	2.4056261e-2	-5.743777374e-12	-2.6357386632e-11
5	3	0	-1	4.8112522e-2	1.1803509033e-8	-4.466800002e-9
5	3	0	0	7.2168784e-2	1.6235466037e-7	3.1105253582e-7
5	3	0	1	9.6225045e-2	6.610828336e-7	-4.375109567e-7
5	3	0	2	1.2028131e-1	1.904855830e-5	2.395242122e-5
5	4	0	-3	2.4056261e-2	4.220797129e-11	1.9368644460e-10
5	4	0	-2	4.8112522e-2	-5.7825148613e-9	2.1882761576e-9
5	4	0	-1	7.2168784e-2	1.0845983871e-7	2.0779636254e-7
5	4	0	0	9.6225045e-2	-1.6193156201e-6	1.0716786009e-6
5	4	0	1	1.2028131e-1	-1.555308273e-5	-1.955707003e-5
5	5	0	-4	2.4056261e-2	3.853042997e-11	1.7681072465e-10
5	5	0	-3	4.8112522e-2	-1.5836069143e-8	5.992841068e-9
5	5	0	-2	7.2168784e-2	-2.970295012e-7	-5.690737757e-7
5	5	0	-1	9.6225045e-2	1.4782261547e-6	-9.783042402e-7
5	5	0	0	1.2028131e-1	8.51877425e-6	1.071184842e-5
6	-6	0	7	2.4056261e-2	-1.1754624097e-13	-5.1606134150e-13
6	-6	0	8	4.8112522e-2	-1.1337863547e-10	4.525248187e-11
6	-6	0	9	7.2168784e-2	3.175291275e-10	5.677643693e-10
6	-6	0	10	9.6225045e-2	3.608154867e-9	-2.584379356e-9
6	-6	0	11	1.2028131e-1	-1.843640744e-9	-2.096912360e-9
6	-6	0	12	1.4433757e-1	-4.344343238e-9	4.547547615e-9
6	-5	0	6	2.4056261e-2	3.134566415e-13	1.3761635776e-12
6	-5	0	7	4.8112522e-2	3.7792878501e-10	-1.5084160604e-10
6	-5	0	8	7.2168784e-2	-1.2701165104e-9	-2.2710574806e-9
6	-5	0	9	9.6225045e-2	-1.6838056138e-8	1.2060437034e-8
6	-5	0	10	1.2028131e-1	9.83275115e-9	1.118353320e-8
6	-5	0	11	1.4433757e-1	2.606606294e-8	-2.728528572e-8
6	-4	0	5	2.4056261e-2	-4.533601830e-13	-1.9903798126e-12
6	-4	0	6	4.8112522e-2	-7.5362104561e-10	3.0079055467e-10
6	-4	0	7	7.2168784e-2	3.204980967e-9	5.730730953e-9
6	-4	0	8	9.6225045e-2	5.122335833e-8	-3.668927593e-8
6	-4	0	9	1.2028131e-1	-3.494822116e-8	-3.974926027e-8
6	-4	0	10	1.4433757e-1	-1.058808493e-7	1.108333604e-7
6	-3	0	4	2.4056261e-2	3.050320806e-13	1.3391773652e-12
6	-3	0	5	4.8112522e-2	9.4737925551e-10	-3.7812469994e-10
6	-3	0	6	7.2168784e-2	-5.669030344e-9	-1.0136624211e-8
6	-3	0	7	9.6225045e-2	-1.1516673555e-7	8.248940086e-8
6	-3	0	8	1.2028131e-1	9.472798177e-8	1.0774131237e-7
6	-3	0	9	1.4433757e-1	3.348246464e-7	-3.504858592e-7
6	-2	0	3	2.4056261e-2	1.2034207511e-13	5.2833584841e-13
6	-2	0	4	4.8112522e-2	-5.8830381496e-10	2.3480797391e-10
6	-2	0	5	7.2168784e-2	6.893314632e-9	1.2325730460e-8
6	-2	0	6	9.6225045e-2	1.9704201980e-7	-1.4113344517e-7
6	-2	0	7	1.2028131e-1	-2.050920968e-7	-2.332667838e-7
6	-2	0	8	1.4433757e-1	-8.69899944e-7	9.10588973e-7
6	-1	0	2	2.4056261e-2	-3.772642657e-13	-1.6562971490e-12
6	-1	0	3	4.8112522e-2	-2.5430833638e-10	1.0150133944e-10
6	-1	0	4	7.2168784e-2	-4.690216050e-9	-8.386435541e-9
6	-1	0	5	9.6225045e-2	-2.5049110489e-7	1.7941692160e-7
6	-1	0	6	1.2028131e-1	3.594674167e-7	4.088495342e-7
6	-1	0	7	1.4433757e-1	1.905855291e-6	-1.995000487e-6
6	0	0	1	2.4056261e-2	8.4214392498e-14	3.69725073035e-13
6	0	0	2	4.8112522e-2	8.0068160864e-10	-3.1957369898e-10
6	0	0	3	7.2168784e-2	-8.7745907641e-10	-1.56895842457e-9
6	0	0	4	9.6225045e-2	2.0938606119e-7	-1.4997499628e-7
6	0	0	5	1.2028131e-1	-5.043764682e-7	-5.736655800e-7
6	0	0	6	1.4433757e-1	-3.565528765e-6	3.732304155e-6
6	1	0	0	2.4056261e-2	3.4725460823e-13	1.52454623943e-12
6	1	0	1	4.8112522e-2	-3.1633475989e-10	1.2625776369e-10
6	1	0	2	7.2168784e-2	5.6282592597e-9	1.00637226494e-8
6	1	0	3	9.6225045e-2	-4.7966381788e-8	3.4356431797e-8
6	1	0	4	1.2028131e-1	5.392011250e-7	6.132743013e-7
6	1	0	5	1.4433757e-1	5.717565875e-6	-5.985001461e-6
6	2	0	-1	2.4056261e-2	-1.4969380075e-13	-6.5719825046e-13
6	2	0	0	4.8112522e-2	-6.4719081858e-10	2.5831137072e-10
6	2	0	1	7.2168784e-2	-4.2387462646e-9	-7.5791758729e-9
6	2	0	2	9.6225045e-2	-1.5325490429e-7	1.0977045736e-7
6	2	0	3	1.2028131e-1	-3.691657740e-7	-4.198802109e-7
6	2	0	4	1.4433757e-1	-7.829099509e-6	8.195300768e-6
6	3	0	-2	2.4056261e-2	-3.660384967e-13	-1.6070128383e-12
6	3	0	-1	4.8112522e-2	5.8254997699e-10	-2.3251146146e-10
6	3	0	0	7.2168784e-2	-2.6697177784e-9	-4.7736427969e-9
6	3	0	1	9.6225045e-2	2.2752452635e-7	-1.6296686513e-7
6	4	0	-3	2.4056261e-2	8.681365206e-14	3.8113655986e-13
6	4	0	-2	4.8112522e-2	5.8614970214e-10	-2.3394820919e-10
6	4	0	-1	7.2168784e-2	6.331791667e-9	1.1321687981e-8
6	4	0	0	9.6225045e-2	-7.194957268e-8	5.153464769e-8
6	4	0	1	1.2028131e-1	4.044008437e-7	4.599557258e-7
6	4	0	2	1.4433757e-1	-8.57634881e-6	8.97750219e-6
6	5	0	-4	2.4056261e-2	4.701849622e-13	2.0642453665e-12
6	5	0	-3	4.8112522e-2	-6.802718130e-10	2.715148909e-10
6	6	0	-5	2.4056261e-2	3.526387215e-13	1.5481840249e-12
6	6	0	-4	4.8112522e-2	-1.0204077195e-9	4.072723364e-10
6	6	0	-3	7.2168784e-2	-8.573286445e-9	-1.5329637994e-8
6	6	0	-2	9.6225045e-2	2.922605458e-7	-2.093347285e-7
6	6	0	-1	1.2028131e-1	4.480047254e-7	5.095497249e-7
6	6	0	0	1.4433757e-1	-3.16702669e-6	3.31516239e-6
7	-7	0	8	2.4056261e-2	3.167076920e-15	1.3442401975e-14
7	-7	0	9	4.8112522e-2	1.7778294498e-12	-7.418392695e-13
7	-7	0	10	7.2168784e-2	-3.066260281e-11	-5.200984814e-11
7	-7	0	11	9.6225045e-2	-1.1610088631e-10	8.887271855e-11
7	-7	0	12	1.2028131e-1	4.838082212e-10	5.089930858e-10
7	-7	0	13	1.4433757e-1	2.197431769e-10	-2.536890063e-10
7	-7	0	14	1.6839383e-1	-5.57547389e-10	-4.04068928e-10
7	-6	0	7	2.4056261e-2	-8.796430409e-15	-3.7335737813e-14
7	-6	0	8	4.8112522e-2	-6.035150875e-12	2.518302257e-12
7	-6	0	9	7.2168784e-2	1.2301490065e-10	2.0865763882e-10
7	-6	0	10	9.6225045e-2	5.374426707e-10	-4.114007459e-10
7	-6	0	11	1.2028131e-1	-2.538209794e-9	-2.670337504e-9
7	-6	0	12	1.4433757e-1	-1.288470140e-9	1.487512430e-9
7	-6	0	13	1.6839383e-1	3.61332015e-9	2.61866609e-9
7	-5	0	6	2.4056261e-2	1.3611994717e-14	5.7775011253e-14
7	-5	0	7	4.8112522e-2	1.2362355308e-11	-5.158470421e-12
7	-5	0	8	7.2168784e-2	-3.117884734e-10	-5.288550112e-10
7	-5	0	9	9.6225045e-2	-1.6187004223e-9	1.2390801795e-9
7	-5	0	10	1.2028131e-1	8.84164313e-9	9.30189904e-9
7	-5	0	11	1.4433757e-1	5.09081112e-9	-5.87723733e-9
7	-5	0	12	1.6839383e-1	-1.595598975e-8	-1.156371636e-8
7	-4	0	5	2.4056261e-2	-1.0861878848e-14	-4.6102366756e-14
7	-4	0	6	4.8112522e-2	-1.6283335482e-11	6.794587467e-12
7	-4	0	7	7.2168784e-2	5.554983533e-10	9.422352426e-10
7	-4	0	8	9.6225045e-2	3.593009095e-9	-2.750370787e-9
7	-4	0	9	1.2028131e-1	-2.336656167e-8	-2.458291906e-8
7	-4	0	10	1.4433757e-1	-1.556037091e-8	1.796413001e-8
7	-4	0	11	1.6839383e-1	5.52731699e-8	4.00578886e-8
7	-3	0	4	2.4056261e-2	-9.676500328e-16	-4.1071123455e-15
7	-3	0	5	4.8112522e-2	1.1494347862e-11	-4.796274818e-12
7	-3	0	6	7.2168784e-2	-6.849752268e-10	-1.1618536674e-9
7	-3	0	7	9.6225045e-2	-6.041381591e-9	4.624547003e-9
7	-3	0	8	1.2028131e-1	4.894878084e-8	5.149683271e-8
7	-3	0	9	1.4433757e-1	3.873459438e-8	-4.471829709e-8
7	-3	0	10	1.6839383e-1	-1.587600937e-7	-1.150575252e-7
7	-2	0	3	2.4056261e-2	1.0979428490e-14	4.6601296706e-14
7	-2	0	4	4.8112522e-2	2.1359886531e-12	-8.912892415e-13
7	-2	0	5	7.2168784e-2	4.856002291e-10	8.236741783e-10
7	-2	0	6	9.6225045e-2	7.481547012e-9	-5.726962498e-9
7	-2	0	7	1.2028131e-1	-8.199315389e-8	-8.626134618e-8
7	-2	0	8	1.4433757e-1	-8.02830698e-8	9.26851623e-8
7	-2	0	9	1.6839383e-1	3.88881221e-7	2.81832228e-7
7	-1	0	2	2.4056261e-2	-5.969881289e-15	-2.5338678559e-14
7	-1	0	3	4.8112522e-2	-1.3074270802e-11	5.455533151e-12
7	-1	0	4	7.2168784e-2	4.868000385e-11	8.257092928e-11
7	-1	0	5	9.6225045e-2	-5.942794800e-9	4.549080946e-9
7	-1	0	6	1.2028131e-1	1.0750678735e-7	1.1310310385e-7
7	-1	0	7	1.4433757e-1	1.393413621e-7	-1.608667530e-7
7	-1	0	8	1.6839383e-1	-8.24941646e-7	-5.97856438e-7
7	0	0	1	2.4056261e-2	-8.0180666988e-15	-3.40320359667e-14
7	0	0	2	4.8112522e-2	7.9895196967e-12	-3.3338065445e-12
7	0	0	3	7.2168784e-2	-5.2943037242e-10	-8.9801878340e-10
7	0	0	4	9.6225045e-2	9.0620499117e-10	-6.9368033011e-10
7	0	0	5	1.2028131e-1	-1.0195955299e-7	-1.0726710560e-7
7	0	0	6	1.4433757e-1	-2.006744969e-7	2.316746030e-7
7	0	0	7	1.6839383e-1	1.527495114e-6	1.107015015e-6
7	1	0	0	2.4056261e-2	8.444310393e-15	3.5841192870e-14
7	1	0	1	4.8112522e-2	8.1430321867e-12	-3.3978630790e-12
7	1	0	2	7.2168784e-2	4.4147727636e-10	7.4883291037e-10
7	1	0	3	9.6225045e-2	4.8241510729e-9	-3.6927833559e-9
7	1	0	4	1.2028131e-1	4.982021853e-8	5.241363350e-8
7	1	0	5	1.4433757e-1	2.322356034e-7	-2.681112550e-7
7	1	0	6	1.6839383e-1	-2.474824937e-6	-1.793569315e-6
7	2	0	-1	2.4056261e-2	6.838304096e-15	2.9024628966e-14
7	2	0	0	4.8112522e-2	-1.19747908024e-11	4.9967504260e-12
7	2	0	1	7.2168784e-2	1.9228819501e-10	3.2615886799e-10
7	2	0	2	9.6225045e-2	-6.2291294505e-9	4.7682639306e-9
7	2	0	3	1.2028131e-1	3.337409782e-8	3.511140221e-8
7	2	0	4	1.4433757e-1	-1.970584440e-7	2.274999439e-7
7	2	0	5	1.6839383e-1	3.499930991e-6	2.536490051e-6
7	3	0	-2	2.4056261e-2	-8.775584781e-15	-3.7247260234e-14
7	3	0	-1	4.8112522e-2	-4.5515369860e-12	1.8992310387e-12
7	3	0	0	7.2168784e-2	-5.843987669e-10	-9.912560687e-10
7	3	0	1	9.6225045e-2	1.0898706211e-9	-8.342723993e-10
7	3	0	2	1.2028131e-1	-9.537442865e-8	-1.0033918951e-7
7	3	0	3	1.4433757e-1	8.04487729e-8	-9.28764632e-8
7	3	0	4	1.6839383e-1	-4.28652253e-6	-3.10655318e-6
7	4	0	-3	2.4056261e-2	-8.817289888e-15	-3.7424274190e-14
7	4	0	-2	4.8112522e-2	1.3557490776e-11	-5.657167539e-12
7	4	0	-1	7.2168784e-2	1.0021239781e-10	1.6998007718e-10
7	4	0	0	9.6225045e-2	5.691663690e-9	-4.356845510e-9
7	4	0	1	1.2028131e-1	8.064099104e-8	8.483879585e-8
7	4	0	2	1.4433757e-1	8.40260029e-8	-9.70063020e-8
7	4	0	3	1.6839383e-1	4.47712677e-6	3.24468897e-6
7	5	0	-4	2.4056261e-2	6.307997551e-15	2.6773785703e-14
7	5	0	-3	4.8112522e-2	5.031913467e-12	-2.099678915e-12
7	5	0	-2	7.2168784e-2	6.075053760e-10	1.0304494548e-9
7	5	0	-1	9.6225045e-2	-5.586342058e-9	4.276224078e-9
7	5	0	0	1.2028131e-1	1.232420238e-8	1.296574455e-8
7	5	0	1	1.4433757e-1	-2.183059592e-7	2.520297656e-7
7	5	0	2	1.6839383e-1	-3.87730551e-6	-2.80998308e-6
7	6	0	-5	2.4056261e-2	1.466071735e-14	6.222622969e-14
7	6	0	-4	4.8112522e-2	-1.4813552148e-11	6.181287358e-12
7	6	0	-3	7.2168784e-2	-2.554924860e-10	-4.333658652e-10
7	6	0	-2	9.6225045e-2	-2.902190422e-9	2.221564028e-9
7	6	0	-1	1.2028131e-1	-1.088444083e-7	-1.145103553e-7
7	6	0	0	1.4433757e-1	2.47182824e-7	-2.85367516e-7
7	6	0	1	1.6839383e-1	2.63411039e-6	1.90900758e-6
7	7	0	-6	2.4056261e-2	9.50123076e-15	4.032720592e-14
7	7	0	-5	4.8112522e-2	-1.6000465048e-11	6.676553425e-12
7	7	0	-4	7.2168784e-2	-8.278902760e-10	-1.4042659000e-9
7	7	0	-3	9.6225045e-2	9.40417179e-9	-7.19869020e-9
7	7	0	-2	1.2028131e-1	1.175653978e-7	1.236853200e-7
7	7	0	-1	1.4433757e-1	-1.601927788e-7	1.849392872e-7
7	7	0	0	1.6839383e-1	-1.21935617e-6	-8.8369880e-7
8	-8	0	9	2.4056261e-2	-2.284403191e-17	-9.419144850e-17
8	-8	0	10	4.8112522e-2	-8.563967197e-14	3.704066884e-14
8	-8	0	11	7.2168784e-2	6.815629299e-13	1.1049132333e-12
8	-8	0	12	9.6225045e-2	1.357254942e-11	-1.096788707e-11
8	-8	0	13	1.2028131e-1	-1.875761013e-11	-1.843678160e-11
8	-8	0	14	1.4433757e-1	-6.26605539e-11	7.85161914e-11
8	-8	0	15	1.6839383e-1	3.24495429e-11	2.11957246e-11
8	-7	0	8	2.4056261e-2	6.594503987e-17	2.7190729075e-16
8	-7	0	9	4.8112522e-2	2.9666452600e-13	-1.2831264074e-13
8	-7	0	10	7.2168784e-2	-2.754503787e-12	-4.465453669e-12
8	-7	0	11	9.6225045e-2	-6.268892050e-11	5.065850040e-11
8	-7	0	12	1.2028131e-1	9.74674013e-11	9.58003274e-11
8	-7	0	13	1.4433757e-1	3.61770877e-10	-4.53313442e-10
8	-7	0	14	1.6839383e-1	-2.060822764e-10	-1.346109298e-10
8	-7	0	15	1.9245009e-1	-2.42985684e-10	4.53046208e-10
8	-6	0	7	2.4056261e-2	-1.084389937e-16	-4.471201026e-16
8	-6	0	8	4.8112522e-2	-6.254237354e-13	2.705067982e-13
8	-6	0	9	7.2168784e-2	7.051361832e-12	1.1431289260e-11
8	-6	0	10	9.6225045e-2	1.883277842e-10	-1.521864319e-10
8	-6	0	11	1.2028131e-1	-3.356162290e-10	-3.298758783e-10
8	-6	0	12	1.4433757e-1	-1.403331154e-9	1.758430312e-9
8	-6	0	13	1.6839383e-1	8.88667335e-10	5.80468822e-10
8	-6	0	14	1.9245009e-1	1.15258230e-9	-2.14898685e-9
8	-5	0	6	2.4056261e-2	9.883448302e-17	4.0751839050e-16
8	-5	0	7	4.8112522e-2	8.636162086e-13	-3.735292447e-13
8	-5	0	8	7.2168784e-2	-1.2748465167e-11	-2.0667127346e-11
8	-5	0	9	9.6225045e-2	-4.167902220e-10	3.368054110e-10
8	-5	0	10	1.2028131e-1	8.74395253e-10	8.59439673e-10
8	-5	0	11	1.4433757e-1	4.19492013e-9	-5.25640344e-9
8	-5	0	12	1.6839383e-1	-2.99257983e-9	-1.95472391e-9
8	-5	0	13	1.9245009e-1	-4.3125681e-9	8.0407725e-9
8	-4	0	5	2.4056261e-2	-1.332731225e-17	-5.495172001e-17
8	-4	0	6	4.8112522e-2	-6.825244571e-13	2.952038676e-13
8	-4	0	7	7.2168784e-2	1.6118091108e-11	2.6129784029e-11
8	-4	0	8	9.6225045e-2	6.983646464e-10	-5.643438337e-10
8	-4	0	9	1.2028131e-1	-1.798605441e-9	-1.767842250e-9
8	-4	0	10	1.4433757e-1	-1.015812425e-8	1.272853777e-8
8	-4	0	11	1.6839383e-1	8.30606891e-9	5.42544307e-9
8	-4	0	12	1.9245009e-1	1.34659895e-8	-2.51073042e-8
8	-3	0	4	2.4056261e-2	-8.008958590e-17	-3.3022866257e-16
8	-3	0	5	4.8112522e-2	9.974974394e-15	-4.314352387e-15
8	-3	0	6	7.2168784e-2	-1.2159256405e-11	-1.9711933732e-11
8	-3	0	7	9.6225045e-2	-8.612620774e-10	6.959801661e-10
8	-3	0	8	1.2028131e-1	2.939666082e-9	2.889386289e-9
8	-3	0	9	1.4433757e-1	2.032328199e-8	-2.546588879e-8
8	-3	0	10	1.6839383e-1	-1.950158143e-8	-1.273824249e-8
8	-3	0	11	1.9245009e-1	-3.61330414e-8	6.73699667e-8
8	-2	0	3	2.4056261e-2	6.962428393e-17	2.8707770065e-16
8	-2	0	4	4.8112522e-2	6.408370682e-13	-2.771733365e-13
8	-2	0	5	7.2168784e-2	1.8617617367e-13	3.0181881816e-13
8	-2	0	6	9.6225045e-2	6.806945097e-10	-5.500647136e-10
8	-2	0	7	1.2028131e-1	-3.716834259e-9	-3.653261849e-9
8	-2	0	8	1.4433757e-1	-3.36439913e-8	4.21572727e-8
8	-2	0	9	1.6839383e-1	3.92016535e-8	2.56061371e-8
8	-2	0	10	1.9245009e-1	8.4739493e-8	-1.57996577e-7
8	-1	0	2	2.4056261e-2	3.933139730e-17	1.6217282911e-16
8	-1	0	3	4.8112522e-2	-5.4034929096e-13	2.3371060025e-13
8	-1	0	4	7.2168784e-2	1.1601181018e-11	1.8807211874e-11
8	-1	0	5	9.6225045e-2	-1.0315503884e-10	8.335890196e-11
8	-1	0	6	1.2028131e-1	3.301222146e-9	3.244758330e-9
8	-1	0	7	1.4433757e-1	4.527229143e-8	-5.672799989e-8
8	-1	0	8	1.6839383e-1	-6.76292775e-8	-4.41747833e-8
8	-1	0	9	1.9245009e-1	-1.75427418e-7	3.27083988e-7
8	0	0	1	2.4056261e-2	-8.4707445475e-17	-3.49269210406e-16
8	0	0	2	4.8112522e-2	-2.64212746770e-13	1.14276673765e-13
8	0	0	3	7.2168784e-2	-1.1234617591e-11	-1.8212958925e-11
8	0	0	4	9.6225045e-2	-5.4483523312e-10	4.4027773427e-10
8	0	0	5	1.2028131e-1	-1.2767857557e-9	-1.2549477231e-9
8	0	0	6	1.4433757e-1	-4.691669802e-8	5.878850740e-8
8	0	0	7	1.6839383e-1	9.93943329e-8	6.49234072e-8
8	0	0	8	1.9245009e-1	3.22280745e-7	-6.00891656e-7
8	1	0	0	2.4056261e-2	-1.6276950764e-17	-6.7113790402e-17
8	1	0	1	4.8112522e-2	6.8416849388e-13	-2.9591494253e-13
8	1	0	2	7.2168784e-2	-2.4281541664e-12	-3.9363931829e-12
8	1	0	3	9.6225045e-2	6.962965122e-10	-5.626725882e-10
