-10	0	11	2.4056261e-2	0.e-21	0.e-21	0.e-21	0.e-21	1.70201101699453e-7	4.0666845075244e-8	1.70201101699453e-7	4.0666845075244e-8
-10	0	12	4.8112522e-2	5.67060660957648e-7	-2.02778365006436e-7	-1.78855285859395e-7	-9.7331367499449e-8	-2.73811316414718e-7	2.53620378238e-10	2.73811316414718e-7	-2.53620378238e-10
-10	0	13	7.2168784e-2	0.e-21	0.e-21	0.e-21	0.e-21	-5.1970545937779e-8	-1.7315756306087e-8	-5.1970545937779e-8	-1.7315756306087e-8
-10	0	14	9.6225045e-2	-1.35100619236293e-7	3.9862782554931e-8	3.5485968396096e-8	2.3035144647124e-8	5.6107482566775e-8	-3.02647934767e-10	-5.6107482566775e-8	3.02647934767e-10
-10	0	15	1.2028131e-1	0.e-21	0.e-21	0.e-22	0.e-22	9.8838412324354e-9	4.2825690473082e-9	9.8838412324354e-9	4.2825690473082e-9
-10	0	16	1.4433757e-1	2.1647209548122e-8	-4.345542068967e-9	-4.7246194328991e-9	-3.6074880148081e-9	-7.750289485883e-9	1.17990661695e-10	7.750289485883e-9	-1.17990661695e-10
-10	0	17	1.6839383e-1	0.e-22	0.e-22	0.e-22	0.e-22	-1.0877714841419e-9	-5.911898324712e-10	-1.0877714841419e-9	-5.911898324712e-10
-10	0	18	1.9245009e-1	-2.085362003925e-9	1.72568772272e-10	3.812388863283e-10	3.404643321731e-10	6.542235327219e-10	-2.10019466940e-11	-6.542235327219e-10	2.10019466940e-11
-10	0	19	2.1650635e-1	0.e-22	0.e-22	0.e-22	0.e-22	5.34946816857e-11	3.58555692706e-11	5.34946816857e-11	3.58555692706e-11
-10	0	20	2.4056261e-1	9.1098135602e-11	5.271155084e-12	-1.41560715370e-11	-1.48218695904e-11	-2.57844244537e-11	1.4816403792e-12	2.57844244537e-11	-1.4816403792e-12
-9	0	10	2.4056261e-2	-1.78917761122697e-6	6.9148317776635e-7	5.81778308104116e-7	3.26995777353850e-7	1.08771028169321e-6	4.757589865943e-8	-1.08771028169321e-6	-4.757589865943e-8
-9	0	11	4.8112522e-2	0.e-20	0.e-20	0.e-21	0.e-21	-2.94373319937381e-7	5.9969782007139e-8	-2.94373319937381e-7	5.9969782007139e-8
-9	0	12	7.2168784e-2	4.8986710739899e-7	-1.6033133737351e-7	-1.23150889858166e-7	-9.2315970317829e-8	-2.84666986296508e-7	-2.7401049298706e-8	2.84666986296508e-7	2.7401049298706e-8
-9	0	13	9.6225045e-2	0.e-21	0.e-21	0.e-21	0.e-21	8.8177839272722e-8	-1.9720034123122e-8	8.8177839272722e-8	-1.9720034123122e-8
-9	0	14	1.2028131e-1	-8.9692502823973e-8	1.9133951738540e-8	1.6813656395533e-8	1.6849918052334e-8	5.0444914956445e-8	8.443359845953e-9	-5.0444914956445e-8	-8.443359845953e-9
-9	0	15	1.4433757e-1	0.e-21	0.e-21	0.e-22	0.e-22	-1.7374395785764e-8	3.579955218287e-9	-1.7374395785764e-8	3.579955218287e-9
-9	0	16	1.6839383e-1	9.747299116497e-9	-5.84866997127e-10	-1.3242229414026e-9	-1.8256045954077e-9	-5.458017443918e-9	-1.390806631037e-9	5.458017443918e-9	1.390806631037e-9
-9	0	17	1.9245009e-1	0.e-21	0.e-21	0.e-22	0.e-22	2.052998358821e-9	-3.15012224603e-10	2.052998358821e-9	-3.15012224603e-10
-9	0	18	2.1650635e-1	-4.71470727134e-10	-6.1998885386e-11	4.43818074912e-11	9.04186326181e-11	2.73917581836e-10	9.8016890453e-11	-2.73917581836e-10	-9.8016890453e-11
-9	0	19	2.4056261e-1	0.e-22	0.e-22	0.e-22	0.e-22	-1.11252101231e-10	7.384313030e-12	-1.11252101231e-10	7.384313030e-12
-8	0	9	2.4056261e-2	0.e-20	0.e-20	0.e-20	0.e-20	2.5672066027264e-7	-2.6298844555239e-7	2.5672066027264e-7	-2.6298844555239e-7
-8	0	10	4.8112522e-2	-5.10705006324433e-6	1.69273212022540e-6	1.63257215613041e-6	8.3932576479673e-7	2.35320061915956e-6	8.226403403309e-8	-2.35320061915956e-6	-8.226403403309e-8
-8	0	11	7.2168784e-2	0.e-20	0.e-20	0.e-20	0.e-20	3.677235757570e-8	1.6084399830721e-7	3.677235757570e-8	1.6084399830721e-7
-8	0	12	9.6225045e-2	1.71132653843148e-6	-4.5642715588989e-7	-4.5978472483262e-7	-2.7953827152125e-7	-6.5594077005367e-7	-3.266515023943e-8	6.5594077005367e-7	3.266515023943e-8
-8	0	13	1.2028131e-1	0.e-20	0.e-20	0.e-21	0.e-21	-3.325280865601e-8	-5.330356006781e-8	-3.325280865601e-8	-5.330356006781e-8
-8	0	14	1.4433757e-1	-3.6833424042386e-7	6.512302256310e-8	8.3773377108135e-8	5.8968720795196e-8	1.1606787036071e-7	6.01070088348e-9	-1.1606787036071e-7	-6.01070088348e-9
-8	0	15	1.6839383e-1	0.e-20	0.e-20	0.e-21	0.e-21	6.906769064082e-9	9.401238268524e-9	6.906769064082e-9	9.401238268524e-9
-8	0	16	1.9245009e-1	4.595060424895e-8	-3.21133494665e-9	-8.972642994462e-9	-7.217868971987e-9	-1.179307678742e-8	-3.2789990626e-10	1.179307678742e-8	3.2789990626e-10
-8	0	17	2.1650635e-1	0.e-20	0.e-20	0.e-21	0.e-21	-5.07341379134e-10	-6.98651532917e-10	-5.07341379134e-10	-6.98651532917e-10
-8	0	18	2.4056261e-1	-2.53124343983e-9	-1.3059516855e-10	4.32413001948e-10	3.93868621300e-10	5.2173751524e-10	-2.559137384e-11	-5.2173751524e-10	2.559137384e-11
-7	0	8	2.4056261e-2	1.40640921261061e-5	-4.9179204699339e-6	-4.79216386118055e-6	-2.33020249654579e-6	-7.30274844707105e-6	-2.7641326207192e-7	7.30274844707105e-6	2.7641326207192e-7
-7	0	9	4.8112522e-2	0.e-20	0.e-20	0.e-20	0.e-20	2.07574761891323e-6	-4.4837126052518e-7	2.07574761891323e-6	-4.4837126052518e-7
-7	0	10	7.2168784e-2	-5.53574438197819e-6	1.61154130957028e-6	1.49669179920107e-6	9.5478274122210e-7	2.62983353070261e-6	2.4544048799478e-7	-2.62983353070261e-6	-2.4544048799478e-7
-7	0	11	9.6225045e-2	0.e-20	0.e-20	0.e-20	0.e-20	-9.5983371795902e-7	2.0246693648131e-7	-9.5983371795902e-7	2.0246693648131e-7
-7	0	12	1.2028131e-1	1.37628265319737e-6	-2.5715359269198e-7	-2.8939820182382e-7	-2.4052990612890e-7	-6.1935053431298e-7	-1.0550645999162e-7	6.1935053431298e-7	1.0550645999162e-7
-7	0	13	1.4433757e-1	0.e-20	0.e-20	0.e-20	0.e-20	2.6545047942819e-7	-4.771549297701e-8	2.6545047942819e-7	-4.771549297701e-8
-7	0	14	1.6839383e-1	-1.9452888196512e-7	1.016660855498e-8	3.136983344324e-8	3.443673080504e-8	8.612525747370e-8	2.285714833678e-8	-8.612525747370e-8	-2.285714833678e-8
-7	0	15	1.9245009e-1	0.e-20	0.e-20	0.e-20	0.e-20	-4.106419560593e-8	5.30258677882e-9	-4.106419560593e-8	5.30258677882e-9
-7	0	16	2.1650635e-1	1.190505038930e-8	1.28830240327e-9	-1.44038187503e-9	-2.16474323037e-9	-5.36949606242e-9	-2.01772285935e-9	5.36949606242e-9	2.01772285935e-9
-7	0	17	2.4056261e-1	0.e-20	0.e-20	0.e-21	0.e-21	2.75732140172e-9	-1.7407005378e-10	2.75732140172e-9	-1.7407005378e-10
